Id,DropRewardId,PickOrder,~GroupKey,~boxname,~itemname,~grade,Goods,Weight,~WorthRate,~averageWorth
10343,112000,0,,,강화 압정 폭탄,Elite,Item:2029:1,193,6,
10344,112000,0,,,강화 화염병,Elite,Item:2004:1,192,6,
10345,112000,0,,,강화 독 수류탄,Elite,Item:2030:1,192,6,
10346,112000,0,,,강화 액체 질소 텀블러,Elite,Item:2034:1,192,7,
10347,112000,0,,,강화 고압 폭풍탄,Elite,Item:2035:1,192,7,
10348,112000,0,,,짐승의 이빨,Elite,Item:7029:1,192,33,
10349,112000,0,,,생명의 싹,Elite,Item:7033:1,192,33,
10350,112000,0,,,톱니 바퀴 조각,Elite,Item:7034:1,192,34,
10351,112000,0,,,신성의 파편,Elite,Item:7028:1,192,35,
10352,112000,0,,,왜곡된 수정구,Elite,Item:7035:1,192,37,
10353,112000,0,,,금단의 성서편,Elite,Item:7030:1,192,36,
10354,112000,0,,,봉인의 인장,Elite,Item:7031:1,192,36,
10355,112000,0,,,파도 수정,Epic,Item:7222:1,500,139,
10356,112000,0,,,심연 침전물,Rare,Item:7025:1,1500,74,
10357,112000,0,,,유리 장식편,Epic,Item:7013:1,500,118,
10358,112001,0,,챕1 - 박스 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
10359,112002,0,,챕1 - 박스 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
10360,112100,0,,챕1 - 저주받은 결계함,이계의 주화,Rare,Item:10001:1,3000,3,82
10361,112100,0,,,에테르 용액,Epic,Item:7002:1,200,48,
10362,112100,0,,,허무의 결정,Epic,Item:7027:1,200,58,
10363,112100,0,,,이차원 연산핵,Epic,Item:7322:1,200,56,
10364,112100,0,,,폭압 코어,Epic,Item:7332:1,200,54,
10365,112100,0,,,위상 잔재,Epic,Item:7026:1,200,56,
10366,112100,1,,,강합금도,Epic,Equipment:1006:1,91,114,
10367,112100,1,,,발열도,Epic,Equipment:1009:1,91,106,
10368,112100,1,,,선풍검,Epic,Equipment:1015:1,91,117,
10369,112100,1,,,팬텀 브레이커,Epic,Equipment:1206:1,91,122,
10370,112100,1,,,블레이즈 소버린,Epic,Equipment:1209:1,91,107,
10371,112100,1,,,코스믹 패드,Epic,Equipment:1106:1,91,120,
10372,112100,1,,,적혈의 반지,Epic,Equipment:20014:1,91,103,
10373,112100,1,,,풍요의 목걸이,Epic,Equipment:21042:1,91,125,
10374,112100,1,,,시간왜곡의 팔찌,Epic,Equipment:23012:1,91,117,
10375,112100,1,,,세라프 워치,Epic,Equipment:26022:1,91,106,
10376,112100,1,,,유리 장식편,Epic,Item:7013:1,90,21,
10377,112100,1,,,생명의 싹,Elite,Item:7033:1,250,44,
10378,112100,1,,,신성의 파편,Elite,Item:7028:1,250,46,
10379,112100,1,,,금단의 성서편,Elite,Item:7030:1,250,48,
10380,112100,1,,,왜곡된 수정구,Elite,Item:7035:1,250,48,
10381,112100,1,,,상품 카탈로그 시즌2,Elite,Item:8008:1,250,42,
10382,112100,1,,,안티키테라 보고서 vol.2,Elite,Item:8012:1,250,45,
10383,112100,1,,,LD-20,Elite,Item:8015:1,250,48,
10384,112100,1,,,고급 손목시계,Elite,Item:8040:1,250,51,
10385,112100,1,,,금장 카드지갑,Elite,Item:8042:1,250,48,
10386,112100,1,,,세공 라이터,Elite,Item:8043:1,250,47,
10387,112101,0,,챕1 - 박스 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
10388,112102,0,,챕1 - 박스 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
10389,112200,0,,챕1 - 잡동사니 박스,이계의 주화,Rare,Item:10001:1,3000,3,17
10390,112200,0,,,잡동사니 더미,Normal,Item:7000:1,1000,11,
10391,112200,0,,,붕대,None,Item:2000:1,1000,0,
10392,112200,0,,,다 쓴 배터리,Normal,Item:3002:1,1000,4,
10393,112200,0,,,빈 병,Normal,Item:3003:1,1000,3,
10394,112200,1,,,화약 가루,Normal,Item:3010:1,375,4,
10395,112200,1,,,약초,Normal,Item:3008:1,375,3,
10396,112200,1,,,금속 고리,Rare,Item:7003:1,231,9,
10397,112200,1,,,스테이플러 세트,Normal,Item:8026:1,375,16,
10398,112200,1,,,메모패드,Normal,Item:8028:1,375,15,
10399,112200,1,,,플라스틱 머그컵,Normal,Item:8024:1,375,15,
10400,112200,1,,,회복 드링크,Normal,Item:2001:1,375,1,
10401,112200,1,,,실끈 조각,Rare,Item:7006:1,231,9,
10402,112200,1,,,금속 띠편,Rare,Item:7012:1,231,9,
10403,112200,1,,,진정초,Normal,Item:3009:1,375,4,
10404,112200,1,,,3배 카페인 껌,Rare,Item:4002:1,231,2,
10405,112200,1,,,정체불명의 고기 패티,Rare,Item:4001:1,231,2,
10406,112200,1,,,보조 충전 케이블,Normal,Item:8031:1,375,16,
10407,112200,1,,,메탈 볼펜,Rare,Item:8034:1,231,21,
10408,112200,1,,,회로 모듈,Rare,Item:7018:1,231,10,
10409,112200,1,,,가솔린 통,Rare,Item:3006:1,231,10,
10410,112200,1,,,세공 라이터,Elite,Item:8043:1,313,59,
10411,112200,1,,,발루샤 명함,Elite,Item:8019:1,313,51,
10412,112200,1,,,톱니 바퀴 조각,Elite,Item:7034:1,313,56,
10413,112200,1,,,짐승의 이빨,Elite,Item:7029:1,313,54,
10414,112200,1,,,와사비 폭탄 과자,Elite,Item:4006:1,312,10,
10415,112200,1,,,표준형 검 제작 도면,Rare,Item:201003:1,231,4,
10416,112200,1,,,군용 펌프샷건 제작 도면,Rare,Item:201203:1,231,6,
10417,112200,1,,,상품 카탈로그 시즌1,Rare,Item:8007:1,230,9,
10418,112200,1,,,파우치,Rare,Item:8000:1,230,8,
10419,112200,1,,,백팩,Elite,Item:8001:1,312,51,
10420,112200,1,,,천 주머니,Elite,Item:8003:1,312,48,
10421,112200,1,,,메신저백,Elite,Item:8005:1,312,54,
10422,112200,1,,,문양된 금속판,Rare,Item:7015:1,230,10,
10423,112201,0,,챕1 - 박스 퀘스트 보상,고대의 부품,None,Item:301003:1,1000,1,
10424,112202,0,,챕1 - 박스 퀘스트 보상,메모리칩,None,Item:301011:1,1000,1,
10425,112300,0,,챕1 - 특별 의뢰품 상자,이계의 주화,Rare,Item:10001:1,3000,3,95
10426,112300,0,,,에테르 용액,Epic,Item:7002:1,200,48,
10427,112300,0,,,허무의 결정,Epic,Item:7027:1,200,58,
10428,112300,0,,,이차원 연산핵,Epic,Item:7322:1,200,56,
10429,112300,0,,,폭압 코어,Epic,Item:7332:1,200,54,
10430,112300,0,,,위상 잔재,Epic,Item:7026:1,200,56,
10431,112300,1,,,강합금도,Epic,Equipment:1006:1,100,126,
10432,112300,1,,,발열도,Epic,Equipment:1009:1,100,117,
10433,112300,1,,,선풍검,Epic,Equipment:1015:1,100,129,
10434,112300,1,,,팬텀 브레이커,Epic,Equipment:1206:1,100,135,
10435,112300,1,,,블레이즈 소버린,Epic,Equipment:1209:1,100,118,
10436,112300,1,,,코스믹 패드,Epic,Equipment:1106:1,100,132,
10437,112300,1,,,적혈의 반지,Epic,Equipment:20014:1,100,114,
10438,112300,1,,,풍요의 목걸이,Epic,Equipment:21042:1,100,138,
10439,112300,1,,,시간왜곡의 팔찌,Epic,Equipment:23012:1,100,129,
10440,112300,1,,,세라프 워치,Epic,Equipment:26022:1,100,117,
10441,112301,0,,챕1 - 특별 의뢰품 상자 퀘템,말라붙은 적갈색 잉크병,None,Item:300002:1,1000,1,
10442,121000,0,,타운 미니언 몬스터 (야생),이계의 주화,Rare,Item:10001:1,1500,1,31
10443,121000,0,,,정체불명의 고기 패티,Rare,Item:4001:1,1500,14,
10444,121000,0,,,잡동사니 더미,Normal,Item:7000:1,3000,34,
10445,121000,1,,,독 주머니,Rare,Item:3011:1,334,16,
10446,121000,1,,,응축 잔류물,Rare,Item:7024:1,334,16,
10447,121000,1,,,짐승의 이빨,Elite,Item:7029:1,2500,435,
10448,121000,1,,,빈 파우치,Normal,Item:3000:1,500,2,
10449,121000,1,,,다 쓴 배터리,Normal,Item:3002:1,500,2,
10450,121000,1,,,빈 용기,Normal,Item:3004:1,500,2,
10451,121000,1,,,약초,Normal,Item:3008:1,500,5,
10452,121000,1,,,진정초,Normal,Item:3009:1,500,5,
10453,121000,1,,,금속 고리,Rare,Item:7003:1,334,13,
10454,121000,1,,,실끈 조각,Rare,Item:7006:1,333,13,
10455,121000,1,,,매듭끈,Rare,Item:7021:1,333,13,
10456,121000,1,,,붕대,None,Item:2000:1,1000,0,
10457,121000,1,,,화약 가루,Normal,Item:3010:1,500,6,
10458,121000,1,,,3배 카페인 껌,Rare,Item:4002:1,333,3,
10459,121000,1,,,불씨 조각,Rare,Item:7211:1,333,14,
10460,121000,1,,,금속 띠편,Rare,Item:7012:1,333,14,
10461,121000,1,,,산들바람 깃털,Rare,Item:7231:1,333,14,
10462,121100,1,,타운 미니언 몬스터 (좀비),이계의 주화,Rare,Item:10001:1,375,0,11
10463,121100,1,,,빈 파우치,Normal,Item:3000:1,273,1,
10464,121100,1,,,잡동사니 더미,Normal,Item:7000:1,273,3,
10465,121100,1,,,가죽 키링,Rare,Item:8036:1,375,35,
10466,121100,1,,,보조 충전 케이블,Normal,Item:8031:1,273,11,
10467,121100,1,,,메탈 볼펜,Rare,Item:8034:1,375,35,
10468,121100,1,,,유리 물병 세트,Rare,Item:8035:1,375,34,
10469,121100,1,,,가솔린 통,Rare,Item:3006:1,375,16,
10470,121100,1,,,독 주머니,Rare,Item:3011:1,375,18,
10471,121100,1,,,붕대,None,Item:2000:1,1000,0,
10472,121100,1,,,빈 앰풀,Normal,Item:3001:1,273,1,
10473,121100,1,,,다 쓴 배터리,Normal,Item:3002:1,273,1,
10474,121100,1,,,금속 고리,Rare,Item:7003:1,375,15,
10475,121100,1,,,실끈 조각,Rare,Item:7006:1,375,15,
10476,121100,1,,,약초,Normal,Item:3008:1,273,2,
10477,121100,1,,,메모패드,Normal,Item:8028:1,273,11,
10478,121100,1,,,플라스틱 머리빗,Normal,Item:8030:1,273,11,
10479,121100,1,,,보급형 이어폰,Normal,Item:8025:1,272,11,
10480,121100,1,,,빈 병,Normal,Item:3003:1,272,1,
10481,121100,1,,,회복 드링크,Normal,Item:2001:1,272,0,
10482,121200,0,,타운 미니언 몬스터 (교단),이계의 주화,Rare,Item:10001:1,3000,3,18
10483,121200,0,,,빈 파우치,Normal,Item:3000:1,1500,6,
10484,121200,0,,,잡동사니 더미,Normal,Item:7000:1,1500,17,
10485,121200,1,,,상품 카탈로그 시즌1,Rare,Item:8007:1,250,10,
10486,121200,1,,,유리 물병 세트,Rare,Item:8035:1,250,22,
10487,121200,1,,,LD-10,Rare,Item:8014:1,250,12,
10488,121200,1,,,메모패드,Normal,Item:8028:1,500,21,
10489,121200,1,,,진정초,Normal,Item:3009:1,500,5,
10490,121200,1,,,약초,Normal,Item:3008:1,500,5,
10491,121200,1,,,실끈 조각,Rare,Item:7006:1,250,10,
10492,121200,1,,,매듭끈,Rare,Item:7021:1,250,10,
10493,121200,1,,,진정제 앰풀,Normal,Item:2002:1,500,1,
10494,121200,1,,,붕대,None,Item:2000:1,1000,0,
10495,121200,1,,,광고 전단지,Epic,Item:8020:1,1000,222,
10496,121200,1,,,메탈 볼펜,Rare,Item:8034:1,250,23,
10497,121200,1,,,빈 용기,Normal,Item:3004:1,500,2,
10498,121200,1,,,화약 가루,Normal,Item:3010:1,500,6,
10499,121200,1,,,3배 카페인 껌,Rare,Item:4002:1,250,2,
10500,121200,1,,,불씨 조각,Rare,Item:7211:1,250,10,
10501,121200,1,,,문양된 금속판,Rare,Item:7015:1,250,11,
10502,121200,1,,,산들바람 깃털,Rare,Item:7231:1,250,10,
10503,121200,1,,,심연 침전물,Rare,Item:7025:1,250,12,
10504,121200,1,,,은제 침편,Rare,Item:7009:1,250,11,
10505,121300,0,,타운 일반 몬스터 (야생),이계의 주화,Rare,Item:10001:1,1000,1,31
10506,121300,0,,,실끈 조각,Rare,Item:7006:1,1000,42,
10507,121300,0,,,매듭끈,Rare,Item:7021:1,1000,41,
10508,121300,1,,,광고 전단지,Epic,Item:8020:1,1000,222,
10509,121300,1,,,상품 카탈로그 시즌1,Rare,Item:8007:1,600,24,
10510,121300,1,,,플라스틱 머그컵,Normal,Item:8024:1,375,15,
10511,121300,1,,,스테이플러 세트,Normal,Item:8026:1,375,16,
10512,121300,1,,,플라스틱 머리빗,Normal,Item:8030:1,375,15,
10513,121300,1,,,빈 파우치,Normal,Item:3000:1,375,1,
10514,121300,1,,,붕대,None,Item:2000:1,1000,0,
10515,121300,1,,,금속 고리,Rare,Item:7003:1,600,24,
10516,121300,1,,,다 쓴 배터리,Normal,Item:3002:1,375,1,
10517,121300,1,,,와사비 폭탄 과자,Elite,Item:4006:1,1250,42,
10518,121300,1,,,대용량 실리카 젤리,Elite,Item:4008:1,1250,42,
10519,121300,1,,,회복 드링크,Normal,Item:2001:1,375,1,
10520,121300,1,,,메탈 볼펜,Rare,Item:8034:1,600,57,
10521,121300,1,,,접이식 우산,Normal,Item:8032:1,375,15,
10522,121300,1,,,보급형 이어폰,Normal,Item:8025:1,375,15,
10523,121300,1,,,금속 띠편,Rare,Item:7012:1,600,25,
10524,121300,1,,,산들바람 깃털,Rare,Item:7231:1,600,26,
10525,121400,0,,타운 일반 몬스터 (좀비),이계의 주화,Rare,Item:10001:1,1500,1,36
10526,121400,0,,,화약 가루,Normal,Item:3010:1,3000,38,
10527,121400,0,,,강철 약실,Rare,Item:7331:1,1500,72,
10528,121400,1,,,금장 카드지갑,Elite,Item:8042:1,500,97,
10529,121400,1,,,세공 라이터,Elite,Item:8043:1,500,94,
10530,121400,1,,,LD-10,Rare,Item:8014:1,334,16,
10531,121400,1,,,안티키테라 보고서 vol.1,Rare,Item:8011:1,334,15,
10532,121400,1,,,금속 고리,Rare,Item:7003:1,334,13,
10533,121400,1,,,금속 띠편,Rare,Item:7012:1,333,14,
10534,121400,1,,,부품 더미,Rare,Item:7101:1,333,15,
10535,121400,1,,,진정제 앰풀,Normal,Item:2002:1,1500,4,
10536,121400,1,,,납동이 도넛,Elite,Item:4009:1,500,17,
10537,121400,1,,,3배 카페인 껌,Rare,Item:4002:1,333,3,
10538,121400,1,,,손목 시계,Normal,Item:8027:1,1500,67,
10539,121400,1,,,은장 만년필,Elite,Item:8039:1,500,93,
10540,121400,1,,,강화 플라스틱 케이스,Rare,Item:8037:1,333,31,
10541,121400,1,,,섬광류탄,Rare,Item:2025:1,333,3,
10542,121400,1,,,압정 폭탄,Rare,Item:2026:1,333,3,
10543,121400,1,,,생명의 싹,Elite,Item:7033:1,500,88,
10544,121500,0,,타운 일반 몬스터 (교단),이계의 주화,Rare,Item:10001:1,1000,1,52
10545,121500,0,,,아카나 프리즘,Rare,Item:7321:1,1000,47,
10546,121500,0,,,매듭끈,Rare,Item:7021:1,1000,41,
10547,121500,1,,,자기 계발서,Epic,Item:8022:1,334,110,
10548,121500,1,,,안티키테라 보고서 vol.1,Rare,Item:8011:1,231,10,
10549,121500,1,,,마력석,Epic,Item:7102:1,333,90,
10550,121500,1,,,순은 목걸이,Epic,Item:8046:1,333,254,
10551,121500,1,,,진정초,Normal,Item:3009:1,3000,32,
10552,121500,1,,,독 주머니,Rare,Item:3011:1,231,11,
10553,121500,1,,,이슬 조각,Rare,Item:7221:1,231,10,
10554,121500,1,,,대형 진정제 앰플,Rare,Item:2015:1,231,2,
10555,121500,1,,,대형 회복 드링크,Rare,Item:2013:1,231,2,
10556,121500,1,,,은장 만년필,Elite,Item:8039:1,1250,232,
10557,121500,1,,,세공 라이터,Elite,Item:8043:1,1250,236,
10558,121500,1,,,금고 열쇠,Rare,Item:9012:1,231,6,
10559,121500,1,,,보석 파편,Rare,Item:7001:1,231,10,
10560,121500,1,,,몽환(HP),Rare,Item:2036:1,231,9,
10561,121500,1,,,몽환(스트레스),Rare,Item:2038:1,231,9,
10562,121500,1,,,문양된 금속판,Rare,Item:7015:1,231,10,
10563,121500,1,,,산들바람 깃털,Rare,Item:7231:1,230,10,
10564,121500,1,,,심연 침전물,Rare,Item:7025:1,230,11,
10565,121500,1,,,은제 침편,Rare,Item:7009:1,230,10,
10566,121600,0,,타운 엘리트 몬스터 (야생),이계의 주화,Rare,Item:10001:1,3000,3,88
10567,121600,0,,,왜곡된 수정구,Elite,Item:7035:1,2500,487,
10568,121600,0,,,위상 잔재,Epic,Item:7026:1,1000,282,
10569,121600,1,,,회로 모듈,Rare,Item:7018:1,300,13,
10570,121600,1,,,아카나 프리즘,Rare,Item:7321:1,300,14,
10571,121600,1,,,허무의 결정,Epic,Item:7027:1,500,145,
10572,121600,1,,,이슬 조각,Rare,Item:7221:1,300,13,
10573,121600,1,,,실드 워치,Rare,Equipment:26081:1,300,22,
10574,121600,1,,,예지의 반지,Rare,Equipment:20022:1,300,21,
10575,121600,1,,,군용 펌프샷건,Rare,Equipment:1203:1,300,24,
10576,121600,1,,,표준형 검,Rare,Equipment:1003:1,300,21,
10577,121600,1,,,손목 시계,Normal,Item:8027:1,1500,67,
10578,121600,1,,,휴대용 배터리,Epic,Item:8017:1,500,115,
10579,121600,1,,,다 쓴 배터리,Normal,Item:3002:1,1500,6,
10580,121600,1,,,금고 열쇠,Rare,Item:9012:1,300,9,
10581,121600,1,,,보석 파편,Rare,Item:7001:1,300,13,
10582,121600,1,,,귀신들린 사무실 열쇠,Elite,Item:9016:1,834,166,
10583,121600,1,,,기묘한 가전매장 열쇠,Elite,Item:9017:1,833,166,
10584,121600,1,,,축축한 물류창고 열쇠,Elite,Item:9018:1,833,166,
10585,121600,1,,,산들바람 깃털,Rare,Item:7231:1,300,13,
10586,121700,0,,타운 엘리트 몬스터 (좀비),이계의 주화,Rare,Item:10001:1,3000,3,64
10587,121700,0,,,짐승의 이빨,Elite,Item:7029:1,1250,217,
10588,121700,0,,,톱니 바퀴 조각,Elite,Item:7034:1,1250,225,
10589,121700,1,,,고급 손목시계,Elite,Item:8040:1,278,56,
10590,121700,1,,,표준형 검,Rare,Equipment:1003:1,500,36,
10591,121700,1,,,군용 펌프샷건,Rare,Equipment:1203:1,500,40,
10592,121700,1,,,인내의 브로치,Rare,Equipment:24052:1,500,36,
10593,121700,1,,,활력의 목걸이,Rare,Equipment:21022:1,500,36,
10594,121700,1,,,신성의 파편,Elite,Item:7028:1,278,51,
10595,121700,1,,,강화 금속괴,Rare,Item:7311:1,500,24,
10596,121700,1,,,보석 세팅편,Epic,Item:7004:1,500,126,
10597,121700,1,,,마력석,Epic,Item:7102:1,500,136,
10598,121700,1,,,회복 카트리지,Elite,Item:2014:1,278,10,
10599,121700,1,,,철분 강화 시리얼,Elite,Item:4004:1,278,9,
10600,121700,1,,,상품 카탈로그 시즌2,Elite,Item:8008:1,278,47,
10601,121700,1,,,보석 파편,Rare,Item:7001:1,500,21,
10602,121700,1,,,귀신들린 사무실 열쇠,Elite,Item:9016:1,278,55,
10603,121700,1,,,기묘한 가전매장 열쇠,Elite,Item:9017:1,278,55,
10604,121700,1,,,축축한 물류창고 열쇠,Elite,Item:9018:1,277,55,
10605,121700,1,,,생명의 싹,Elite,Item:7033:1,277,49,
10606,121800,0,,타운 엘리트 몬스터 (교단),이계의 주화,Rare,Item:10001:1,3000,3,73
10607,121800,0,,,금단의 성서편,Elite,Item:7030:1,834,160,
10608,121800,0,,,봉인의 인장,Elite,Item:7031:1,833,157,
10609,121800,0,,,증오의 단도,Elite,Item:7032:1,833,152,
10610,121800,1,,,순은 목걸이,Epic,Item:8046:1,500,382,
10611,121800,1,,,자기 계발서,Epic,Item:8022:1,500,165,
10612,121800,1,,,안티키테라 보고서 vol.2,Elite,Item:8012:1,417,76,
10613,121800,1,,,수호의 목걸이,Rare,Equipment:21012:1,334,24,
10614,121800,1,,,인내의 브로치,Rare,Equipment:24052:1,334,24,
10615,121800,1,,,적혈의 반지,Rare,Equipment:20012:1,334,23,
10616,121800,1,,,예지의 반지,Rare,Equipment:20022:1,333,23,
10617,121800,1,,,표준형 검,Rare,Equipment:1003:1,333,23,
10618,121800,1,,,이계의 회복 드링크,Elite,Item:2020:1,417,16,
10619,121800,1,,,이계의 진정제 앰풀,Elite,Item:2021:1,417,16,
10620,121800,1,,,귀신들린 사무실 열쇠,Elite,Item:9016:1,417,83,
10621,121800,1,,,기묘한 가전매장 열쇠,Elite,Item:9017:1,416,83,
10622,121800,1,,,축축한 물류창고 열쇠,Elite,Item:9018:1,416,83,
10623,121800,1,,,문양된 금속판,Rare,Item:7015:1,333,14,
10624,121800,1,,,산들바람 깃털,Rare,Item:7231:1,333,14,
10625,121800,1,,,심연 침전물,Rare,Item:7025:1,333,16,
10626,121800,1,,,은제 침편,Rare,Item:7009:1,333,14,
10627,121900,0,,타운 보스 - 다크영,저주받은 게임 개발일지: 살려줘,Normal,Item:11006:1,3000,0,64
10628,121900,1,,,이계의 주화,Rare,Item:10001:1,1000,1,
10629,121900,1,,,폭압 코어,Epic,Item:7332:1,334,90,
10630,121900,1,,,허무의 결정,Epic,Item:7027:1,333,96,
10631,121900,1,,,열단도,Elite,Equipment:1008:1,313,95,
10632,121900,1,,,풍아검,Elite,Equipment:1014:1,313,98,
10633,121900,1,,,개척자의 씨앗,Elite,Equipment:23102:1,313,90,
10634,121900,1,,,환상의 눈,Elite,Equipment:23122:1,313,93,
10635,121900,1,,,시간왜곡의 팔찌,Elite,Equipment:23011:1,312,98,
10636,121900,1,,,단혈 노리개,Elite,Equipment:25052:1,312,87,
10637,121900,1,,,금장 카드지갑,Elite,Item:8042:1,312,60,
10638,121900,1,,,위상 잔재,Epic,Item:7026:1,333,94,
10639,121900,1,,,불씨 조각,Rare,Item:7211:1,1000,43,
10640,121900,1,,,대용량 실리카 젤리,Elite,Item:4008:1,312,10,
10641,121900,1,,,섬광류탄,Rare,Item:2025:1,1000,10,
10642,122000,0,,타운 보스 - 야마이누 보스,경찰서 최후의 기록: 검은 개,Normal,Item:11002:1,3000,0,112
10643,122000,1,,,이계의 주화,Rare,Item:10001:1,3000,3,
10644,122000,1,,,허무의 결정,Epic,Item:7027:1,1000,290,
10645,122000,1,,,짐승의 이빨,Elite,Item:7029:1,2500,435,
10646,122000,2,,,스펙터 샷건,Elite,Equipment:1205:1,358,118,
10647,122000,2,,,게일 슈터,Elite,Equipment:1214:1,357,113,
10648,122000,2,,,복수의 송곳니,Elite,Equipment:23092:1,357,98,
10649,122000,2,,,사냥꾼의 서약,Elite,Equipment:23062:1,357,96,
10650,122000,2,,,철의 망치,Elite,Equipment:23112:1,357,96,
10651,122000,2,,,질주의 귀걸이,Elite,Equipment:22013:1,357,109,
10652,122000,2,,,고급 손목시계,Elite,Item:8040:1,357,72,
10653,122000,2,,,독 주머니,Rare,Item:3011:1,1000,48,
10654,122000,2,,,응축 잔류물,Rare,Item:7024:1,1000,48,
10655,122000,2,,,정체불명의 고기 패티,Rare,Item:4001:1,1000,9,
10656,122000,2,,,회복 카트리지,Elite,Item:2014:1,500,18,
10657,122000,2,,,장식 구슬,Epic,Item:7010:1,1000,245,
10658,122001,0,,야마이누 보스 - 섭퀘템 보상,비명 테이프,None,Item:300005:1,1000,1,
10659,122100,0,,타운 보스 - 경찰 빅맨 보스,경찰서장의 일기: 무형의 환희,Normal,Item:11004:1,3000,0,97
10660,122100,1,,,이계의 주화,Rare,Item:10001:1,3000,3,
10661,122100,1,,,이차원 연산핵,Epic,Item:7322:1,1000,281,
10662,122100,1,,,톱니 바퀴 조각,Elite,Item:7034:1,2500,450,
10663,122100,2,,,인페르노 브레이커,Elite,Equipment:1208:1,278,86,
10664,122100,2,,,아쿠아 런처,Elite,Equipment:1211:1,278,80,
10665,122100,2,,,플러리 워치,Elite,Equipment:26071:1,278,83,
10666,122100,2,,,인내의 브로치,Elite,Equipment:24053:1,278,79,
